token	case	degree	gend	lemma	mood	num	pers	pos	tense	voice	treated
ταμπού	n	-	m	ταμπός	-	s	-	a	-	-	ταμπού
εξοργισμένος	n	-	m	ἐξοργίζω	-	s	-	v	-	-	εξοργισμένος
εμπόλεμη	n	-	f	ἐμπόλεμος	-	s	-	a	-	-	εμπόλεμη
ασάφεια	n	-	f	ἀσάφειος	-	s	-	a	-	-	ασάφεια
αρνητικός	n	-	m	ἀρνητικός	-	s	-	a	-	-	αρνητικός
ανταγωνιστής	n	-	m	ἀνταγωνιστής	-	s	-	n	-	-	ανταγωνιστής
τρελός	n	-	f	τρελός	-	s	-	n	-	-	τρελός
τήξη	n	-	f	τήκη	-	s	-	n	-	-	τήξη
συμφόρηση	n	-	-	συμφορέω	-	s	-	v	-	-	συμφόρηση
σατιρικά	n	-	f	σατιρικός	-	s	-	a	-	-	σατιρικά
προσβάλλουν	n	-	-	προσβάλλω	-	s	-	v	-	-	προσβάλλουν
εκτενής	n	-	m	ἐκτενής	-	s	-	a	-	-	εκτενής
ανέκδοτο	n	-	-	ἀνέκδοτος	-	s	-	v	-	-	ανέκδοτο
περιπετειώδης	n	-	f	περιπετειώδης	-	s	-	v	-	-	περιπετειώδης
αντικρουόμενες	n	-	m	ἀντικρούω	-	s	-	a	-	-	αντικρουόμενες
hard	n	-	-		-	s	-	n	-	-	hard
τρόμος	n	-	m	τρόμος	-	s	-	n	-	-	τρόμος
σχισμή	n	-	f	σχισμός	-	s	-	n	-	-	σχισμή
προδίδει	n	-	-	προδίδωμι	-	s	-	v	-	-	προδίδει
μολυσμένο	n	-	m	βολύσσομαι	-	s	-	v	-	-	μολυσμένο
γουρούνια	n	-	-	γουρούνιος	-	s	-	n	-	-	γουρούνια
αντιποίνων	n	-	m	ἀντίποινος	-	s	-	n	-	-	αντιποίνων
κρέμονται	n	-	-	κρέμω	-	s	-	v	-	-	κρέμονται
κατασκεύασμα	n	-	n	κατασκεύασμα	-	s	-	n	-	-	κατασκεύασμα
διωγμός	n	-	m	διωγμός	-	s	-	n	-	-	διωγμός
διαλείμματα	n	-	n	διάλειμμα	-	s	-	n	-	-	διαλείμματα
απιστία	n	-	f	ἀπιστία	-	s	-	n	-	-	απιστία
αδιακρίτως	n	-	-	ἀδιάκριτος	-	s	-	n	-	-	αδιακρίτως
περιττό	n	-	-	περισσός	-	s	-	v	-	-	περιττό
πανωλεθρία	n	-	f	πανωλεθρία	-	s	-	n	-	-	πανωλεθρία
μελαγχολία	n	-	f	μελαγχολία	-	s	-	n	-	-	μελαγχολία
καταδικάζει	-	-	-	καταδικάζω	-	s	-	v	-	-	καταδικάζει
επέκρινε	-	-	-	ἐπικρίνω	-	s	-	v	-	-	επέκρινε
αφοπλισμό	n	-	m	ἀφοπλισμός	-	s	-	n	-	-	αφοπλισμό
αυλάκι	n	-	f	αὐλάκιος	-	s	-	n	-	-	αυλάκι
ψευδώς	n	-	f	ψευδώς	-	s	-	v	-	-	ψευδώς
τεχνάσματα	n	-	n	τέχνασμα	-	s	-	n	-	-	τεχνάσματα
στέκι	n	-	-	στέκιος	-	s	-	v	-	-	στέκι
λανθάνουσα	n	-	f	λανθάνω	-	s	-	v	-	-	λανθάνουσα
καταπόνηση	n	-	f	καταπονέω	-	s	-	n	-	-	καταπόνηση
ελάττωμα	n	-	n	ἐλάττωμα	-	s	-	n	-	-	ελάττωμα
βίαιος	n	-	f	βίαιος	-	s	-	a	-	-	βίαιος
αταξία	n	-	f	ἀάξιος	-	s	-	n	-	-	αταξία
αποτυγχάνουν	n	-	-	ἀποτυγχάνω	-	s	-	v	-	-	αποτυγχάνουν
αντίφαση	n	-	f	ἀντίφασις	-	s	-	v	-	-	αντίφαση
συμφορές	n	-	f	συμφορές	-	s	-	v	-	-	συμφορές
παρεμπόδιση	n	-	f	παρεμποδίζω	-	s	-	v	-	-	παρεμπόδιση
παράλειψη	n	-	-	παραλείπω	-	s	-	v	-	-	παράλειψη
αποδυνάμωση	n	-	f	ἀποδυνάμων	-	s	-	v	-	-	αποδυνάμωση
άτακτα	n	-	m	ἅτακτος	-	s	-	n	-	-	άτακτα
άσθμα	n	-	n	ἄσθμα	-	s	-	n	-	-	άσθμα
undefined	n	-	m	μοιτύνω	-	s	-	n	-	-	undefined
punk	n	-	f		-	s	-	n	-	-	punk
σκλάβος	n	-	m	σκλάβος	-	s	-	n	-	-	σκλάβος
καταχρήσεις	n	-	f	κατάχρησις	-	s	-	n	-	-	καταχρήσεις
δυσαρεστημένος	n	-	m	δυσαρεστέω	-	s	-	v	-	-	δυσαρεστημένος
Διάβολος	n	-	m	Διάβολος	-	s	-	n	-	-	Διάβολος
συνουσία	n	-	f	συνουσία	-	s	-	n	-	-	συνουσία
κρατούμενος	n	-	m	κρατέω	-	s	-	v	-	-	κρατούμενος
διάβολος	n	-	m	διαβόλος	-	s	-	n	-	-	διάβολος
πανικός	n	-	m	πανικός	-	s	-	n	-	-	πανικός
λεπίδα	n	-	f	λεπίς	-	s	-	n	-	-	λεπίδα
κύβος	n	-	m	κύβος	-	s	-	n	-	-	κύβος
απεγνωσμένα	n	-	f	ἀπογιγνώσκω	-	s	-	v	-	-	απεγνωσμένα
αμηχανία	n	-	f	ἀμηχανία	-	s	-	n	-	-	αμηχανία
αγνοήσει	-	-	f	ἀγνοέω	-	s	-	v	-	-	αγνοήσει
break	n	-	f		-	s	-	v	-	-	break
ταπεινωτική	n	-	f	ταπεινωτικός	-	s	-	a	-	-	ταπεινωτική
συγκλόνισε	-	-	-	συγκλονίζω	-	s	-	v	-	-	συγκλόνισε
στενότερο	-	-	-	στενότερος	-	s	-	a	-	-	στενότερο
μπαστούνι	-	-	f	μπαστόω	-	s	-	a	-	-	μπαστούνι
ατυχία	n	-	f	ἀτυχία	-	s	-	a	-	-	ατυχία
αποκηρύξει	-	-	f	ἀποκηρύσσω	-	s	-	v	-	-	αποκηρύξει
απαγορεύουν	-	-	-	ἀπαγορεύω	-	s	-	v	-	-	απαγορεύουν
αδύναμος	n	-	m	δύναμος	-	s	-	n	-	-	αδύναμος
φόβοι	n	-	m	φόβος	-	s	-	v	-	-	φόβοι
υποκρισία	n	-	f	ὑποκρίσιος	-	s	-	a	-	-	υποκρισία
σκοτεινός	n	-	m	σκοτεινός	-	s	-	a	-	-	σκοτεινός
μπάζα	n	-	f	μπάζα	-	s	-	a	-	-	μπάζα
μολυσμένα	n	-	f	βολύσσηνος	-	s	-	v	-	-	μολυσμένα
καταγγείλει	n	-	-	καταγγέλλω	-	s	-	v	-	-	καταγγείλει
απομονωμένος	n	-	m	ἀπομονόομαι	-	s	-	v	-	-	απομονωμένος
απογοητευτική	n	-	f	ἀπογοητευτικός	-	s	-	a	-	-	απογοητευτική
ανταγωνίζονται	n	-	-	ἀνταγωνίζομαι	-	s	-	v	-	-	ανταγωνίζονται
ανατρέποντας	n	-	m	ἀνατρέπω	-	s	-	v	-	-	ανατρέποντας
αμμώδης	n	-	m	ἀμώδητος	-	s	-	n	-	-	αμμώδης
άπειρος	n	-	m	ἄπειρος	-	s	-	n	-	-	άπειρος
ψυχρός	n	-	m	ψυχρός	-	s	-	n	-	-	ψυχρός
χοίρων	n	-	m	χοῖρος	-	s	-	n	-	-	χοίρων
φοβάμαι	n	-	-	φοβάμη	-	s	-	v	-	-	φοβάμαι
κατολίσθηση	n	-	f	κατολίζω	-	s	-	v	-	-	κατολίσθηση
κατάπνιξη	n	-	-	κατάπνιξις	-	s	-	n	-	-	κατάπνιξη
εγκληματίας	n	-	m	ἐγκληματία	-	s	-	n	-	-	εγκληματίας
γροθιά	n	-	f	γροθιά	-	s	-	n	-	-	γροθιά
βιασμό	n	-	m	βιασμός	-	s	-	v	-	-	βιασμό
αδύνατος	n	-	m	δύνατος	-	s	-	n	-	-	αδύνατος
σφοδρά	n	-	-	σφοδρός	-	s	-	n	-	-	σφοδρά
παρανόηση	n	-	f	παρανοέω	-	s	-	v	-	-	παρανόηση
παιδικός	n	-	m	παιδικός	-	s	-	n	-	-	παιδικός
κούραση	n	-	f	κούρασος	-	s	-	v	-	-	κούραση
κολλήσει	n	-	f	κόλλησις	-	s	-	v	-	-	κολλήσει
εξαπολύσει	n	-	f	ἐξαπόλυσις	-	s	-	v	-	-	εξαπολύσει
δόνηση	n	-	f	δονέω	-	s	-	v	-	-	δόνηση
αγριότητα	a	-	f	ἀγριότης	-	s	-	n	-	-	αγριότητα
φάρσα	n	-	-	φάρσος	-	s	-	v	-	-	φάρσα
κρυολόγημα	n	-	-	κρυολόγημα	-	s	-	n	-	-	κρυολόγημα
death	n	-	f		-	s	-	v	-	-	death
όσφρηση	n	-	f	ὀσφρήσης	-	s	-	v	-	-	όσφρηση
υποκίνηση	n	-	m	ὑποκινέω	-	s	2	v	-	-	υποκίνηση
μόνωση	n	-	-	μόνωσις	-	s	-	n	-	-	μόνωση
κατήχηση	n	-	-	κατηχέω	-	s	-	v	-	-	κατήχηση
ηττημένος	n	-	m	ἠττάω	-	s	-	v	-	-	ηττημένος
ημιτελής	n	-	m	ἠμετελής	-	s	-	a	-	-	ημιτελής
εξορίσει	n	-	f	ἐξόρισος	-	s	-	n	-	-	εξορίσει
ανήσυχος	n	-	m	ἀνήσυχος	-	s	-	n	-	-	ανήσυχος
πανούκλα	n	-	n	πανουκλάς	-	s	-	n	-	-	πανούκλα
κόπος	n	-	m	κόπος	-	s	-	n	-	-	κόπος
εξάνθημα	n	-	n	ἐξάνθημα	-	s	-	n	-	-	εξάνθημα
ενόχληση	n	-	-	ἐνοχλέω	-	s	-	v	-	-	ενόχληση
βραχώδης	n	-	m	βραχώδης	-	s	-	a	-	-	βραχώδης
αναιρεί	n	-	-	ἀναιρέω	-	s	-	n	-	-	αναιρεί
άτυχος	n	-	f	ἄτυχος	-	s	-	n	-	-	άτυχος
τιμωρούνται	n	-	-	τιμωρέω	-	s	-	v	-	-	τιμωρούνται
παρέκκλιση	n	-	-	παρακκλίζω	-	s	-	n	-	-	παρέκκλιση
οπισθοχώρηση	n	-	f	ὀπισθοχωρέω	-	s	-	v	-	-	οπισθοχώρηση
ζάρια	n	-	f	ζάριος	-	s	-	n	-	-	ζάρια
δάγκωμα	n	-	f	δάγκωμα	-	s	-	n	-	-	δάγκωμα
αποσυντίθεται	n	-	-	ἀποσυντίθωμις	-	s	-	v	-	-	αποσυντίθεται
αδιάκοπη	n	-	f	ἀδιάκοπος	-	s	-	n	-	-	αδιάκοπη
έριδα	n	-	f	ἔρις	-	s	-	n	-	-	έριδα
άχρηστες	n	-	m	ἄχρηστος	-	s	-	n	-	-	άχρηστες
χολή	n	-	f	χολή	-	s	-	n	-	-	χολή
τεταμένες	n	-	m	τέταμαι	-	s	-	a	-	-	τεταμένες
πνιγμό	n	-	m	πνιγμός	-	s	-	n	-	-	πνιγμό
νευρικά	n	-	f	νευρικός	-	s	-	a	-	-	νευρικά
ιδιώτης	n	-	m	ἰδιώτης	-	s	-	n	-	-	ιδιώτης
επλήγησαν	n	-	-	πλήσσω	-	s	-	v	-	-	επλήγησαν
εκχώρηση	n	-	-	χωρέω	-	s	-	v	-	-	εκχώρηση
αόρατος	n	-	m	ἄρατος	-	s	-	n	-	-	αόρατος
απέχθεια	n	-	f	ἀπέχθεια	-	s	-	n	-	-	απέχθεια
ακαμψία	n	-	f	ἀκαμψία	-	s	-	n	-	-	ακαμψία
ακίνητος	n	-	m	ἀκίνητος	-	s	-	n	-	-	ακίνητος
άθλιες	n	-	f	ἀθλίς	-	s	-	n	-	-	άθλιες
φοβερά	n	-	f	φοβερός	-	s	-	a	-	-	φοβερά
συντρίψει	n	-	f	σύντριψις	-	s	-	n	-	-	συντρίψει
συναγερμού	n	-	m	συναγερμός	-	s	-	a	-	-	συναγερμού
συμφορά	n	-	f	συμφορά	-	s	-	n	-	-	συμφορά
ρήξεις	n	-	f	ἤηξις	-	s	-	n	-	-	ρήξεις
πλάγιος	n	-	f	πλάγιος	-	s	-	a	-	-	πλάγιος
ιδιοσυγκρασία	n	-	f	ἰδιοσυγκρασία	-	s	-	a	-	-	ιδιοσυγκρασία
ελλιπής	n	-	f	ἑλλιπής	-	s	-	a	-	-	ελλιπής
ανυπακοή	n	-	f	ἀνυπακόη	-	s	-	n	-	-	ανυπακοή
ύποπτη	n	-	m	ὕποπτος	-	s	-	a	-	-	ύποπτη
ύβρεις	n	-	f	ὔβρις	-	s	-	n	-	-	ύβρεις
σβηστεί	n	-	-	σβηστεί	-	s	-	v	-	-	σβηστεί
πάσχοντες	n	-	m	πάσχω	-	s	-	v	-	-	πάσχοντες
ογκώδης	n	-	m	ὀγκώδης	-	s	-	n	-	-	ογκώδης
καταστροφικά	n	-	f	καταστροφικός	-	s	-	a	-	-	καταστροφικά
θυμωμένος	n	-	m	θυμώομαι	-	s	-	v	-	-	θυμωμένος
ερήμωση	n	-	-	ἐρημόω	-	s	-	v	-	-	ερήμωση
γκάνγκστερ	n	-	-	γκάνγκσιστος	-	s	-	a	-	-	γκάνγκστερ
αλαζονεία	n	-	f	ἀλαζονεία	-	s	-	n	-	-	αλαζονεία
παράπονο	n	-	m	παράπονος	-	s	-	a	-	-	παράπονο
λιμός	n	-	m	λιμός	-	s	-	n	-	-	λιμός
κενός	n	-	m	κενός	-	s	-	a	-	-	κενός
καταπάτηση	n	-	f	καταπατήμης	-	s	-	n	-	-	καταπάτηση
δεσπότης	n	-	m	δεσπότης	-	s	-	n	-	-	δεσπότης
βλάπτει	n	-	-	βλάπτω	-	s	-	v	-	-	βλάπτει
ανεπιτυχής	n	-	m	ἀνεπιτυχής	-	s	-	a	-	-	ανεπιτυχής
problem	n	-	m	κορένη	-	s	-	n	-	-	problem
τρομακτικό	n	-	-	τρομακτικός	-	s	-	a	-	-	τρομακτικό
στασιμότητα	n	-	f	στασιμότης	-	s	-	n	-	-	στασιμότητα
σπάνιος	n	-	m	σπάνιος	-	s	-	a	-	-	σπάνιος
παράσιτο	n	-	-	παράσιομαι	-	s	-	v	-	-	παράσιτο
παγώνει	n	-	-	παγώνεια	-	s	-	v	-	-	παγώνει
καυστικό	n	-	m	καυστικός	-	s	-	a	-	-	καυστικό
κακία	n	-	f	κακία	-	s	-	n	-	-	κακία
θηρίο	n	-	m	θηρίον	-	s	-	n	-	-	θηρίο
εκφοβισμό	n	-	m	ἐκφοβισμός	-	s	-	v	-	-	εκφοβισμό
δόλωμα	n	-	f	δόλωμα	-	s	-	n	-	-	δόλωμα
ατελής	n	-	m	ἀτελής	-	s	-	a	-	-	ατελής
απαγορεύοντας	a	-	m	ἀπαγορεύω	-	s	-	v	-	-	απαγορεύοντας
hedge	n	-	m		-	s	-	a	-	-	hedge
συνωμοσίες	n	-	f	συνωμοσία	-	s	-	n	-	-	συνωμοσίες
σπατάλη	n	-	f	σπατάλη	-	s	-	n	-	-	σπατάλη
πρόωρος	n	-	m	πρόωρος	-	s	-	a	-	-	πρόωρος
πικρία	n	-	f	πικρία	-	s	-	n	-	-	πικρία
παραποίηση	n	-	f	παραποιέω	-	s	-	v	-	-	παραποίηση
παραβάσεις	n	-	f	παράβασις	-	s	-	n	-	-	παραβάσεις
μποϋκοτάζ	n	-	f	ἐμουκοτάζω	-	s	-	a	-	-	μποϋκοτάζ
μοναχικός	n	-	f	μοναχικός	-	s	-	a	-	-	μοναχικός
κινούν	n	-	f	κινόω	-	s	-	n	-	-	κινούν
καταβύθιση	n	-	f	καταβύθισος	-	s	-	v	-	-	καταβύθιση
θίγει	n	-	-	θίγω	-	s	-	n	-	-	θίγει
ατυχής	n	-	f	ἀτυχή	-	s	-	n	-	-	ατυχής
απορρίμματα	n	-	f	ἀπόρριμμα	-	s	-	n	-	-	απορρίμματα
φοβία	n	-	f	φοβία	-	s	-	n	-	-	φοβία
τονισμός	n	-	m	τονισμός	-	s	-	n	-	-	τονισμός
πονάει	n	-	f	πονάω	-	s	-	n	-	-	πονάει
παράδοξα	n	-	m	παράδοξος	-	s	-	a	-	-	παράδοξα
ορφανό	n	-	m	ὀρφανός	-	s	-	n	-	-	ορφανό
ξόανο	-	-	m	ξόανος	-	s	-	n	-	-	ξόανο
μαστίγιο	-	-	m	μαστιγίης	-	s	-	n	-	-	μαστίγιο
κακόβουλο	n	-	f	κακόβουλος	-	s	-	a	-	-	κακόβουλο
εγκληματικότητα	n	-	f	ἑγκληματικότης	-	s	-	n	-	-	εγκληματικότητα
διατάραξη	n	-	-	διαταράσσω	-	s	-	n	-	-	διατάραξη
διασπούν	n	-	m	διασπούω	-	s	-	n	-	-	διασπούν
ανισότητες	n	-	f	ἀνισότητος	-	s	-	n	-	-	ανισότητες
αδικίες	n	-	f	ἀδικίς	-	s	-	n	-	-	αδικίες
άγριος	n	-	f	ἄγριος	-	s	-	n	-	-	άγριος
σφετεριστής	n	-	f	σφετεριστής	-	s	-	n	-	-	σφετεριστής
παραπλανητική	n	-	f	παραπλανητικός	-	s	-	a	-	-	παραπλανητική
λήγουν	n	-	f	λήγω	-	s	-	n	-	-	λήγουν
λάφυρο	n	-	f	λάφυρος	-	s	-	n	-	-	λάφυρο
θράσος	n	-	f	θράσος	-	s	-	n	-	-	θράσος
επιπλοκή	n	-	f	ἐπιπλοκή	-	s	-	n	-	-	επιπλοκή
δικαιολογίες	n	-	f	δικαιολογία	-	s	-	a	-	-	δικαιολογίες
απληστία	n	-	f	ἀπληστία	-	s	-	n	-	-	απληστία
αναισθησία	n	-	f	ἀναισθησία	-	s	-	n	-	-	αναισθησία
revert	n	-	f		-	s	-	n	-	-	revert
ψεύτης	n	-	f	ψεύτης	-	s	-	n	-	-	ψεύτης
τσεκούρι	n	-	f	τέσκουρις	-	s	-	n	-	-	τσεκούρι
στερεότυπο	n	-	f	στερεότυπος	-	s	-	v	-	-	στερεότυπο
πειστική	n	-	f	πειστικός	-	s	-	a	-	-	πειστική
μειώσεις	n	-	f	μείωσις	-	s	-	n	-	-	μειώσεις
λεμόνι	n	-	m	λεμώνιον	-	s	-	n	-	-	λεμόνι
καταδικασμένος	n	-	m	καταδικάζω	-	s	-	v	-	-	καταδικασμένος
θανατηφόρος	n	-	f	θανατηφόρος	-	s	-	n	-	-	θανατηφόρος
αποδοκιμασία	n	-	f	ἀποδοκιμασία	-	s	-	n	-	-	αποδοκιμασία
ανασφάλεια	n	-	f	ἀνασφάλεια	-	s	-	n	-	-	ανασφάλεια
αναρχισμός	n	-	m	ἀναρχισμός	-	s	-	n	-	-	αναρχισμός
thrash	n	-	m		-	s	-	n	-	-	thrash
φορολόγηση	n	-	f	φορολογογέω	-	s	-	n	-	-	φορολόγηση
τραυματίσει	n	-	f	τραυματίσιος	-	s	-	n	-	-	τραυματίσει
πήδημα	n	-	f	πήδημα	-	s	-	n	-	-	πήδημα
καυγάδες	n	-	f	καυγάς	-	s	-	n	-	-	καυγάδες
ημικρανία	n	-	f	ἡμικρανία	-	s	-	n	-	-	ημικρανία
ασύμφορη	n	-	f	ἀσύμφορος	-	s	-	n	-	-	ασύμφορη
απρόθυμα	n	-	f	ἀπόθυμος	-	s	-	n	-	-	απρόθυμα
απολιθωμένο	n	-	m	ἀπολιθόω	-	s	-	v	-	-	απολιθωμένο
ανατροπές	n	-	m	ἀνατροπής	-	s	-	a	-	-	ανατροπές
έπαρση	n	-	-	παράφη	-	s	-	n	-	-	έπαρση
χύμα	n	-	f	χύμα	-	s	-	n	-	-	χύμα
φτωχότερες	n	-	m	φτῶξος	-	s	-	a	-	-	φτωχότερες
υστερεί	n	-	m	ὑσερεί	-	s	-	n	-	-	υστερεί
υγρός	n	-	m	ὑγρός	-	s	-	n	-	-	υγρός
ρατσισμός	n	-	m	ἑτσισμός	-	s	-	n	-	-	ρατσισμός
παραπονέθηκε	n	-	-	παραπονέω	-	s	-	n	-	-	παραπονέθηκε
παράπτωμα	n	-	m	παράπτωμα	-	s	-	n	-	-	παράπτωμα
μπέρδεμα	n	-	f	μπέρδεμος	-	s	-	n	-	-	μπέρδεμα
μεταβλητότητα	n	-	f	μεταβλητότης	-	s	-	n	-	-	μεταβλητότητα
καλόγερος	n	-	m	καλόγερος	-	s	-	a	-	-	καλόγερος
εύθραυστο	n	-	-	εὐθραύομαι	-	s	-	a	-	-	εύθραυστο
αποξένωση	n	-	m	ἀποξενόω	-	s	-	n	-	-	αποξένωση
ανθρωποκτονία	n	-	f	ἀνθρωποκτονία	-	s	-	a	-	-	ανθρωποκτονία
αναρχικός	n	-	m	ἀναρχικός	-	s	-	a	-	-	αναρχικός
αιρετικός	n	-	m	αἱρετικός	-	s	-	a	-	-	αιρετικός
άσχετος	n	-	m	ἄσχετος	-	s	-	a	-	-	άσχετος
σκουριά	n	-	f	σκουριορία	-	s	-	n	-	-	σκουριά
παράνομος	n	-	f	παράνομος	-	s	-	a	-	-	παράνομος
μυστηριωδώς	n	-	m	μυστηριώδης	-	s	-	a	-	-	μυστηριωδώς
κλεψίματα	n	-	n	κλέψιμα	-	s	-	n	-	-	κλεψίματα
κατάπτωση	n	-	f	καταπτόω	-	s	-	v	-	-	κατάπτωση
θυμός	n	-	m	θυμός	-	s	-	n	-	-	θυμός
διστακτικός	n	-	m	διστακτικός	-	s	-	a	-	-	διστακτικός
διαβόητος	n	-	m	διαβόητος	-	s	-	a	-	-	διαβόητος
γουρούνι	n	-	m	γουρόω	-	s	-	n	-	-	γουρούνι
απαλλοτρίωση	n	-	m	ἀπαλλοτρίων	-	s	-	v	-	-	απαλλοτρίωση
απάτες	n	-	-	ἀπάτη	-	s	-	v	-	-	απάτες
άχυρο	n	-	m	ἀχύρους	-	s	-	n	-	-	άχυρο
άρπαξαν	n	-	-	ἀρπάζησυς	-	s	-	v	-	-	άρπαξαν
άλυτο	-	-	-	ἀλύω	-	s	-	v	-	-	άλυτο
σκλάβα	n	-	f	σκλάβη	-	s	-	n	-	-	σκλάβα
προκλητικά	n	-	n	προκλητικός	-	s	-	a	-	-	προκλητικά
παρεμβαίνουν	n	-	-	παρεμβαίνω	-	s	-	v	-	-	παρεμβαίνουν
μισεί	n	-	m	μισείτειος	-	s	-	v	-	-	μισεί
καταστροφικός	n	-	m	καταστροφικός	-	s	-	a	-	-	καταστροφικός
κακομεταχείριση	n	-	f	κακομεταχείρισος	-	s	-	a	-	-	κακομεταχείριση
καθισμένος	n	-	m	καθίζω	-	s	-	v	-	-	καθισμένος
εξαπάτηση	n	-	f	ἐξαπατάω	-	s	-	v	-	-	εξαπάτηση
δυσφήμιση	n	-	f	δυσφήμισις	-	s	-	v	-	-	δυσφήμιση
βιασύνη	n	-	f	βιασύνω	-	s	-	n	-	-	βιασύνη
αφελής	n	-	m	ἀφελής	-	s	-	n	-	-	αφελής
αντιφρονούντων	n	-	m	ἀντιφρονέω	-	s	-	v	-	-	αντιφρονούντων
ανενεργός	n	-	m	ἀνενεργός	-	s	-	n	-	-	ανενεργός
ακατάπαυστα	n	-	f	ἀκατάπαυστος	-	s	-	a	-	-	ακατάπαυστα
αδρανής	n	-	f	ἀδρανής	-	s	-	a	-	-	αδρανής
υπερθέρμανση	n	-	f	ὐπερθέρμανος	-	s	-	v	-	-	υπερθέρμανση
ταλαιπωρία	n	-	f	ταλαιπωρία	-	s	-	n	-	-	ταλαιπωρία
περιπλανώμενος	n	-	m	περιπλανάομαι	-	s	-	v	-	-	περιπλανώμενος
παράνοια	n	-	f	ἀράνοια	-	s	-	n	-	-	παράνοια
ξεσπάσματα	n	-	f	σέσπασμα	-	p	-	n	-	-	ξεσπάσματα
μεροληψία	n	-	f	μεροληψία	-	s	-	a	-	-	μεροληψία
ενδιαφερόμενος	n	-	m	ἐνδιαφέρω	-	s	-	v	-	-	ενδιαφερόμενος
εμπάθεια	n	-	f	ἐμπάθειος	-	s	-	a	-	-	εμπάθεια
διχόνοια	n	-	f	διχόνοια	-	s	-	n	-	-	διχόνοια
διστακτικά	n	-	f	διστακτικός	-	s	-	a	-	-	διστακτικά
δευτερεύων	n	-	m	δευτερεύω	-	s	-	v	-	-	δευτερεύων
αργός	n	-	f	ἀργός	-	s	-	n	-	-	αργός
απώθησαν	n	-	-	ἀπωθέω	-	s	-	v	-	-	απώθησαν
αποκλίνουν	n	-	f	ἀποκλίνω	-	s	-	a	-	-	αποκλίνουν
ανώμαλος	n	-	f	ἀνώμαλος	-	s	-	n	-	-	ανώμαλος
αντιταχθεί	n	-	-	ἀντιτάσχω	-	s	-	v	-	-	αντιταχθεί
χάλια	n	-	f	χάλιος	-	s	-	a	-	-	χάλια
υστερία	n	-	f	ὑτερία	-	s	-	a	-	-	υστερία
υπόνοια	n	-	f	ὐπόνοια	-	s	-	n	-	-	υπόνοια
υποδούλωση	n	-	f	ὑποδουλόω	-	s	-	v	-	-	υποδούλωση
σκλαβιά	n	-	f	σκλαβιός	-	s	-	a	-	-	σκλαβιά
περίεργος	n	-	f	περίεργος	-	s	-	a	-	-	περίεργος
ματαίωση	n	-	f	ματαιόω	-	s	-	v	-	-	ματαίωση
καλούπι	-	-	-	καλούπιος	-	s	-	v	-	-	καλούπι
επιδεινωθεί	-	-	-	ἐπιδεινόω	-	s	-	v	-	-	επιδεινωθεί
ενοχλητικό	n	-	-	ἐνοχλητικός	-	s	-	a	-	-	ενοχλητικό
διόδια	n	-	-	διόδιος	-	s	-	a	-	-	διόδια
αποκήρυξη	n	-	-	ἀποκηρύζω	-	s	-	n	-	-	αποκήρυξη
ανάπηρος	n	-	f	ἀνάπηρος	-	s	-	n	-	-	ανάπηρος
αιματοχυσία	n	-	f	αἰματοχυσία	-	s	-	n	-	-	αιματοχυσία
άγριοι	n	-	f	ἄγριος	-	s	-	a	-	-	άγριοι
object	n	-	f		-	s	-	n	-	-	object
ψευδαισθήσεις	n	-	f	ψευδαίσθησις	-	s	-	v	-	-	ψευδαισθήσεις
φράξει	-	-	f	φράσσω	-	s	-	v	-	-	φράξει
φονικό	n	-	m	φονικός	-	s	-	v	-	-	φονικό
σκελετούς	a	-	m	σκελετός	-	p	-	a	-	-	σκελετούς
κατάρες	-	-	-	καταίρω	-	s	-	n	-	-	κατάρες
αναποτελεσματική	n	-	f	ἀναποτελεσματικός	-	s	-	a	-	-	αναποτελεσματική
αιφνιδίως	-	-	-	αἰφνίδιος	-	s	-	a	-	-	αιφνιδίως
static	n	-	-		-	s	-	a	-	-	static
φθηνά	n	-	m	φθηνή	-	s	-	a	-	-	φθηνά
υστέρηση	n	-	-	ὑσερέω	-	s	-	v	-	-	υστέρηση
τσίμπημα	n	-	-	ταίμπημα	-	s	-	n	-	-	τσίμπημα
πρήξιμο	n	-	-	πράξιμος	-	s	-	v	-	-	πρήξιμο
παρασίτων	n	-	m	παράσιτος	-	s	-	v	-	-	παρασίτων
παραπλανητικές	n	-	m	παραπλανητικός	-	s	-	a	-	-	παραπλανητικές
παρανοήσεις	n	-	-	παρανόησις	-	s	-	n	-	-	παρανοήσεις
πάγωσε	n	-	-	παγόω	-	s	-	a	-	-	πάγωσε
ερημίτης	n	-	m	ερημίτης	-	s	-	n	-	-	ερημίτης
επιφυλακτικός	n	-	m	ἐπιφυλακτικός	-	s	-	a	-	-	επιφυλακτικός
εξόγκωμα	n	-	m	ἐξόγκωμα	-	s	-	n	-	-	εξόγκωμα
βασανίζει	-	-	-	βασανίζω	-	s	-	v	-	-	βασανίζει
αποπληρωμής	n	-	m	ἀποπληρωμής	-	s	-	n	-	-	αποπληρωμής
απάνθρωπη	n	-	-	ἀπάνθρωπος	-	s	-	n	-	-	απάνθρωπη
αντάρτης	n	-	m	ἀντάρτης	-	s	-	n	-	-	αντάρτης
αδιάφορος	n	-	m	ἀδιάφορος	-	s	-	a	-	-	αδιάφορος
junk	n	-	-		-	s	-	a	-	-	junk
υστερούν	n	-	m	ὑτερός	-	s	-	a	-	-	υστερούν
