token	case	degree	gend	lemma	mood	num	pers	pos	tense	voice	treated
εντυπωσιακός	n	-	m	ἐντυπωσιακός	-	s	-	a	-	-	εντυπωσιακός
γνήσιος	n	-	m	γνήσιος	-	s	-	a	-	-	γνήσιος
αιώνιος	n	-	m	αἰώνιος	-	s	-	a	-	-	αιώνιος
λεπτός	n	-	m	λεπτός	-	s	-	a	-	-	λεπτός
δυναμικός	n	-	m	δυναμικός	-	s	-	a	-	-	δυναμικός
αήττητο	n	-	-	ἡττάω	-	s	-	a	-	-	αήττητο
έκσταση	n	-	f	ἐξίστημι	-	s	-	v	-	-	έκσταση
προσιτή	n	-	f	προσιτός	-	s	-	a	-	-	προσιτή
λεπτότητα	n	-	f	λεπτότης	-	s	-	n	-	-	λεπτότητα
εξέχων	n	-	m	ἐξέχω	-	s	-	a	-	-	εξέχων
ενθουσιασμένος	n	-	m	ἐνουσιάζω	-	s	-	v	-	-	ενθουσιασμένος
τόνωση	n	-	f	τονόω	-	s	-	n	-	-	τόνωση
συνήγορος	n	-	m	συνήγορος	-	s	-	a	-	-	συνήγορος
στοργή	n	-	f	στοργή	-	s	-	n	-	-	στοργή
πολυτελής	n	-	f	πολυτελής	-	s	-	a	-	-	πολυτελής
πιστότητα	n	-	f	πιστότης	-	s	-	n	-	-	πιστότητα
μετριοπάθεια	n	-	f	μετριοπάθεια	-	s	-	a	-	-	μετριοπάθεια
λάτρευε	n	-	f	λατρεύω	-	s	-	v	-	-	λάτρευε
ευσέβεια	n	-	f	εὐσέβεια	-	s	-	n	-	-	ευσέβεια
εμμονές	n	-	f	ἐμμωνής	-	s	-	a	-	-	εμμονές
works	n	-	f		-	s	-	a	-	-	works
όμοιος	n	-	m	ὅμοιος	-	s	-	a	-	-	όμοιος
εισφορά	n	-	f	εἰσφορά	-	s	-	n	-	-	εισφορά
διπλωματικός	n	-	m	διπλωματικός	-	s	-	a	-	-	διπλωματικός
αδιαμφισβήτητη	n	-	f	ἀδιαμφισβήτητος	-	s	-	a	-	-	αδιαμφισβήτητη
χαλάζι	n	-	f	χαλάζιος	-	s	-	n	-	-	χαλάζι
συνεκτική	n	-	f	συνεκτικός	-	s	-	a	-	-	συνεκτική
σέξι	n	-	f	σέξις	-	s	-	n	-	-	σέξι
πρόθυμα	n	-	f	πρόθυμος	-	s	-	a	-	-	πρόθυμα
ορθώς	n	-	f	ὀρθός	-	s	-	a	-	-	ορθώς
εορταστική	n	-	f	ἑρταστικός	-	s	-	a	-	-	εορταστική
ενάρετος	n	-	f	ἐνάρετος	-	s	-	a	-	-	ενάρετος
απλοποιημένη	n	-	f	ἀπλοποιέω	-	s	-	v	-	-	απλοποιημένη
προηγμένες	n	-	f	προαγμένω	-	s	-	a	-	-	προηγμένες
πρακτικός	n	-	f	πρακτικός	-	s	-	a	-	-	πρακτικός
κομψή	n	-	f	κομψή	-	s	-	n	-	-	κομψή
δεξιότητα	n	-	f	δεξιότης	-	s	-	n	-	-	δεξιότητα
καθαριότητα	n	-	f	καθαριότης	-	s	-	n	-	-	καθαριότητα
θέρμη	n	-	f	θέρμη	-	s	-	n	-	-	θέρμη
ευτυχής	n	-	f	εὐτυχής	-	s	-	a	-	-	ευτυχής
επιδέχονται	n	-	f	ἐπιδέχομαι	-	s	-	v	-	-	επιδέχονται
δικαιωματικά	n	-	f	δικαιωματικός	-	s	-	a	-	-	δικαιωματικά
γενναιοδωρία	n	-	f	γενναιοδωρία	-	s	-	n	-	-	γενναιοδωρία
άψογα	n	-	f	ἄψογος	-	s	-	n	-	-	άψογα
correct	n	-	m	κορένηος	-	s	-	n	-	-	correct
ευφορία	n	-	f	εὐφορία	-	s	-	n	-	-	ευφορία
γραφικός	n	-	m	γραφικός	-	s	-	a	-	-	γραφικός
ήρεμος	n	-	m	ἤρεμος	-	s	-	n	-	-	ήρεμος
συγχορδία	n	-	f	συγχορδία	-	s	-	n	-	-	συγχορδία
λύτρωση	n	-	f	λυτρόσης	-	s	-	n	-	-	λύτρωση
επαναστατικός	n	-	m	ἐπαναστατικός	-	s	-	a	-	-	επαναστατικός
ίντριγκες	n	-	f	ἴνθριγξ	-	s	-	n	-	-	ίντριγκες
ωφέλεια	n	-	f	ὠφέλεια	-	s	-	a	-	-	ωφέλεια
χειραφέτηση	n	-	f	χειραφέτης	-	s	-	a	-	-	χειραφέτηση
χαρισματικός	n	-	m	χαρισματικός	-	s	-	a	-	-	χαρισματικός
μόχλευση	n	-	f	μοχλεύω	-	s	-	n	-	-	μόχλευση
λογικός	n	-	m	λογικός	-	s	-	a	-	-	λογικός
καλωσόρισμα	n	-	f	καλωσόρισμα	-	s	-	n	-	-	καλωσόρισμα
εργατικός	n	-	m	ἐργατικός	-	s	-	a	-	-	εργατικός
ανθεκτικός	n	-	m	ἀνθεκτικός	-	s	-	a	-	-	ανθεκτικός
χιουμοριστικά	n	-	m	χιουμοριστικός	-	s	-	a	-	-	χιουμοριστικά
φιλάνθρωπος	n	-	m	φιλάνθρωπος	-	s	-	a	-	-	φιλάνθρωπος
υπερήφανος	n	-	m	ὑπερήφανος	-	s	-	a	-	-	υπερήφανος
υπερέχει	n	-	m	ὑπερέχω	-	s	-	a	-	-	υπερέχει
τίμιος	n	-	m	τίμιος	-	s	-	a	-	-	τίμιος
συμπόνια	n	-	f	συμπόνιον	-	s	-	a	-	-	συμπόνια
στρατηγικός	n	-	m	στρατηγικός	-	s	-	a	-	-	στρατηγικός
ορθός	n	-	m	ὀρθός	-	s	-	a	-	-	ορθός
μπόνους	n	-	m	μπόνος	-	s	-	a	-	-	μπόνους
κομψά	n	-	m	κομψός	-	s	-	a	-	-	κομψά
καθαρίζει	n	-	-	καθαρίζω	-	s	-	v	-	-	καθαρίζει
ευστροφία	n	-	f	εὑστροφία	-	s	-	n	-	-	ευστροφία
ευδαιμονία	n	-	f	εὐδαιμονία	-	s	-	n	-	-	ευδαιμονία
αξιοσημείωτος	n	-	m	ἀξιοσημείωτος	-	s	-	a	-	-	αξιοσημείωτος
άφεση	n	-	f	ἀφίστημι	-	s	-	n	-	-	άφεση
ώριμος	n	-	m	ὤιμος	-	s	-	a	-	-	ώριμος
συμπαθής	n	-	m	συμπαθής	-	s	-	a	-	-	συμπαθής
νικηφόρος	n	-	m	νικηφόρος	-	s	-	a	-	-	νικηφόρος
μαλακός	n	-	m	μαλακός	-	s	-	a	-	-	μαλακός
εύπορος	n	-	m	εὔπορος	-	s	-	a	-	-	εύπορος
δημιουργικός	n	-	m	δημιουργικός	-	s	-	a	-	-	δημιουργικός
γλύκισμα	n	-	n	γλύκισμος	-	s	-	n	-	-	γλύκισμα
βιώσιμης	n	-	f	βιώσιμος	-	s	-	n	-	-	βιώσιμης
αριστοκράτης	n	-	m	ἁριστοκράτης	-	s	-	n	-	-	αριστοκράτης
πειστικά	n	-	f	πειστικός	-	s	-	a	-	-	πειστικά
μαγευτική	n	-	f	μαγευτικικός	-	s	-	a	-	-	μαγευτική
καθησυχάσει	n	-	f	καθησύχασις	-	s	-	n	-	-	καθησυχάσει
θρέψει	n	-	-	τρέφω	-	s	-	n	-	-	θρέψει
θαυμασμός	n	-	m	θαυμασμός	-	s	-	a	-	-	θαυμασμός
ευπρόσδεκτος	n	-	m	εὐπρόσδεκτος	-	s	-	a	-	-	ευπρόσδεκτος
βαθύς	n	-	m	βαθύς	-	s	-	a	-	-	βαθύς
αυθεντικός	n	-	m	αὐθεντικός	-	s	-	a	-	-	αυθεντικός
αποφασιστικός	n	-	m	ἀποφασιστικός	-	s	-	a	-	-	αποφασιστικός
αλάθητο	n	-	-	λανθάνω	-	s	-	v	-	-	αλάθητο
traction	n	-	m	κοτείνω	-	s	-	n	-	-	traction
προικισμένος	n	-	m	προικίζω	-	s	-	v	-	-	προικισμένος
διαβεβαίωση	-	-	-	διαβεβαιόω	-	s	-	v	-	-	διαβεβαίωση
modern	n	-	m		-	s	-	a	-	-	modern
χαίρομαι	n	-	f	χαίρω	-	s	-	v	-	-	χαίρομαι
σκληρότερη	n	-	m	σκληρός	-	s	-	a	-	-	σκληρότερη
ουράνιος	n	-	m	οὐράνιος	-	s	-	a	-	-	ουράνιος
ολοκληρωμένος	n	-	m	ὀλοκληρόω	-	s	-	v	-	-	ολοκληρωμένος
θεϊκός	n	-	m	θεῖκος	-	s	-	a	-	-	θεϊκός
ευχαρίστως	n	-	-	εὐχάριστος	-	s	-	a	-	-	ευχαρίστως
εξύψωση	n	-	f	ἐξυψόσης	-	s	-	v	-	-	εξύψωση
διαφανής	n	-	m	διαφανής	-	s	-	a	-	-	διαφανής
έξοχα	n	-	m	ἔξοχος	-	s	-	a	-	-	έξοχα
transparent	n	-	m	διοκύπτω	-	s	-	n	-	-	transparent
ευχαριστεί	n	-	-	εὐχαριστεία	-	s	-	a	-	-	ευχαριστεί
επιμένω	n	-	m	ἐπιμένω	-	s	-	v	-	-	επιμένω
επιδέξιος	n	-	m	ἐπιδέξιος	-	s	-	a	-	-	επιδέξιος
αναδιπλούμενη	n	-	f	ἀναδιπλέω	-	s	-	v	-	-	αναδιπλούμενη
αεροδυναμικός	n	-	m	ἀροδυναμικός	-	s	-	a	-	-	αεροδυναμικός
ίνδαλμα	n	-	m	ἴνδαλμα	-	s	-	n	-	-	ίνδαλμα
άγια	n	-	-	ἄγιος	-	s	-	a	-	-	άγια
greatest	n	-	m	κοτείνω	-	s	-	n	-	-	greatest
τολμηρός	n	-	m	τολμηρός	-	s	-	a	-	-	τολμηρός
στέρεο	n	-	-	στέρορος	-	s	-	v	-	-	στέρεο
σέβομαι	-	-	-	σέβομαι	-	s	-	v	-	-	σέβομαι
προσπεράσει	n	-	f	προσπέρασις	-	s	-	n	-	-	προσπεράσει
παρακίνηση	n	-	m	παρακινέωσης	-	s	-	v	-	-	παρακίνηση
καλώ	n	-	m	καλός	-	s	-	a	-	-	καλώ
γουόν	n	-	m	γουός	-	s	-	n	-	-	γουόν
γενναιόδωρος	n	-	m	γενναιόδωρος	-	s	-	a	-	-	γενναιόδωρος
άθλος	n	-	m	ἀθλός	-	s	-	a	-	-	άθλος
χρυσαφί	n	-	f	χρυσαφίη	-	s	-	a	-	-	χρυσαφί
υποστηρικτική	n	-	f	ὑποστηρικτικός	-	s	-	a	-	-	υποστηρικτική
σχολαστικά	n	-	m	σχολαστικός	-	s	-	a	-	-	σχολαστικά
συνετός	n	-	m	συνετός	-	s	-	a	-	-	συνετός
συζητώ	n	-	m	συζητός	-	s	-	a	-	-	συζητώ
οικειότητα	n	-	f	οἰκειότης	-	s	-	n	-	-	οικειότητα
ξεκάθαρος	n	-	m	ξεκακάθαρος	-	s	-	n	-	-	ξεκάθαρος
καλλονή	n	-	m	καλλονή	-	s	-	n	-	-	καλλονή
αρωματικός	n	-	m	ἀρωματικός	-	s	-	a	-	-	αρωματικός
αναζωογόνηση	n	-	f	ἀναζῳγόομαι	-	s	-	v	-	-	αναζωογόνηση
αγγελιαφόρος	n	-	m	ἀγγελιαφόρος	-	s	-	a	-	-	αγγελιαφόρος
χαιρετισμός	n	-	m	χαιρετισμός	-	s	-	n	-	-	χαιρετισμός
φουτουριστικό	n	-	m	φουτουριστικός	-	s	-	v	-	-	φουτουριστικό
φθηνότερο	n	-	m	φθηνότερος	-	s	-	a	-	-	φθηνότερο
υποστηρίζω	n	-	-	ὑποστηρίζω	-	s	-	v	-	-	υποστηρίζω
τόκος	n	-	m	τόκος	-	s	-	n	-	-	τόκος
σεμνότητα	n	-	f	σεμνότητος	-	s	-	n	-	-	σεμνότητα
θερμότερος	n	-	m	θερμός	-	s	-	a	-	-	θερμότερος
ευφορίας	n	-	f	εὐφορία	-	s	-	n	-	-	ευφορίας
εξαίσια	n	-	f	ἐξαίσιος	-	s	-	a	-	-	εξαίσια
δικαιούχος	n	-	m	δικαιούχος	-	s	-	a	-	-	δικαιούχος
απαράμιλλη	n	-	f	ἀπαράμιλλος	-	s	-	a	-	-	απαράμιλλη
pride	n	-	m		-	s	-	a	-	-	pride
hot	n	-	f	ἄκω	-	s	-	a	-	-	hot
grand	n	-	m		-	s	-	a	-	-	grand
available	n	-	m	μοιτύνω	-	s	-	n	-	-	available
πολυμαθής	n	-	m	πολυμαθής	-	s	-	a	-	-	πολυμαθής
θαυματουργός	n	-	m	θαυματουργός	-	s	-	a	-	-	θαυματουργός
ευγλωττία	n	-	f	εὐγλωττία	-	s	-	a	-	-	ευγλωττία
επικερδής	n	-	m	ἐπικερδής	-	s	-	a	-	-	επικερδής
ενδιαφέρων	n	-	m	ἐνδιαφέρων	-	s	-	a	-	-	ενδιαφέρων
αδρά	n	-	f	ἀδρός	-	s	-	a	-	-	αδρά
έντιμος	n	-	m	ἔντιμος	-	s	-	a	-	-	έντιμος
φρέαρ	n	-	f	φρέαρ	-	s	-	n	-	-	φρέαρ
τάλαντο	n	-	-	τάλαμτος	-	s	-	v	-	-	τάλαντο
στερεός	n	-	m	στερεός	-	s	-	a	-	-	στερεός
προσφιλής	n	-	m	προσφιλής	-	s	-	a	-	-	προσφιλής
προσφέρω	n	-	-	προσφέρως	-	s	-	a	-	-	προσφέρω
περιεκτική	n	-	f	περιεκτικός	-	s	-	a	-	-	περιεκτική
θαρραλέα	n	-	f	θαρραλέος	-	s	-	a	-	-	θαρραλέα
ευρύς	n	-	m	εὑρύς	-	s	-	a	-	-	ευρύς
διαφοροποιημένη	n	-	f	διαφοροποιέω	-	s	-	v	-	-	διαφοροποιημένη
αφέντης	n	-	m	ἀφέντης	-	s	-	a	-	-	αφέντης
ατρόμητος	n	-	m	ατρόμητος	-	s	-	n	-	-	ατρόμητος
αισιόδοξη	n	-	f	αἰσιόδοξος	-	s	-	n	-	-	αισιόδοξη
ένθερμα	n	-	f	ἔνθερμα	-	s	-	n	-	-	ένθερμα
great	n	-	f		-	s	-	a	-	-	great
σβούρα	n	-	-	σβούραος	-	s	-	a	-	-	σβούρα
οραματιστής	n	-	m	ὁραματιστής	-	s	-	n	-	-	οραματιστής
λατρεύεται	n	-	-	λατρεύω	-	s	-	v	-	-	λατρεύεται
ιδιοφυία	n	-	f	ἰδιοφύιος	-	s	-	a	-	-	ιδιοφυία
επίμονος	n	-	m	ἐπίμονος	-	s	-	a	-	-	επίμονος
εμπλουτίζουν	n	-	-	ἐμπλουτίζω	-	s	-	v	-	-	εμπλουτίζουν
διύλιση	n	-	f	διύλισος	-	s	-	v	-	-	διύλιση
διαισθητική	n	-	f	διαισθητικός	-	s	-	a	-	-	διαισθητική
αφθονεί	n	-	-	ἀφθονέω	-	s	-	v	-	-	αφθονεί
αισθητός	n	-	m	αἰσθητός	-	s	-	a	-	-	αισθητός
αβίαστα	n	-	-	ἀβίαστος	-	s	-	a	-	-	αβίαστα
compact	n	-	m	κορένη	-	s	-	v	-	-	compact
χτυπημένος	n	-	m	χτυπήω	-	s	-	v	-	-	χτυπημένος
φυλαχτό	n	-	-	φυλακτός	-	s	-	v	-	-	φυλαχτό
συγκινήσεις	n	-	m	συγκινήσις	-	s	-	v	-	-	συγκινήσεις
πετυχημένος	n	-	m	πετυχήσσω	-	s	-	v	-	-	πετυχημένος
λείος	n	-	m	λεῖος	-	s	-	a	-	-	λείος
καλλιεργώντας	n	-	m	καλλιεργώντης	-	s	-	v	-	-	καλλιεργώντας
ευημερούσα	n	-	f	εὐημερέω	-	s	-	v	-	-	ευημερούσα
επιδότηση	n	-	m	ἐπιδοτέω	-	s	-	v	-	-	επιδότηση
επευφημίες	n	-	m	ἐπευφημίς	-	s	-	a	-	-	επευφημίες
εκτιμώ	n	-	m	ἐκτιμώ	-	s	-	v	-	-	εκτιμώ
εγκάρδια	n	-	m	ἐγκάρδιος	-	s	-	n	-	-	εγκάρδια
απλοποιεί	n	-	m	ἀπλοποιεί	-	s	-	a	-	-	απλοποιεί
ανθρωπιστής	n	-	m	ἀνθρωπιστής	-	s	-	n	-	-	ανθρωπιστής
αμεροληψία	n	-	f	ἀμερολήψιος	-	s	-	n	-	-	αμεροληψία
τιμιότητα	n	-	f	τιμιότης	-	s	-	n	-	-	τιμιότητα
ευχάριστος	n	-	m	εὐχάριστος	-	s	-	a	-	-	ευχάριστος
επιμελής	n	-	m	ἐπιμελής	-	s	-	a	-	-	επιμελής
απερίφραστα	n	-	n	ἀπερίφραστος	-	s	-	a	-	-	απερίφραστα
ανυψώσει	n	-	f	ἀνυψόω	-	s	-	n	-	-	ανυψώσει
πράος	n	-	f	πρᾶος	-	s	-	a	-	-	πράος
οξύς	n	-	m	ξύσις	-	s	-	n	-	-	οξύς
θεϊκά	n	-	n	θεῖκος	-	s	-	a	-	-	θεϊκά
ζεστασιά	n	-	f	ζεστασιά	-	s	-	a	-	-	ζεστασιά
εφικτός	n	-	m	ἐφικτός	-	s	-	a	-	-	εφικτός
αξιοπρεπής	n	-	m	ἀξιοπρεπής	-	s	-	a	-	-	αξιοπρεπής
αξέχαστη	n	-	f	ἀξεχάστης	-	s	-	a	-	-	αξέχαστη
αγνός	n	-	f	ἀγνός	-	s	-	a	-	-	αγνός
αγαθός	n	-	m	ἀγαθός	-	s	-	a	-	-	αγαθός
ready	n	-	m		-	s	-	a	-	-	ready
lead	n	-	m		-	s	-	a	-	-	lead
fans	n	-	m		-	s	-	a	-	-	fans
creative	n	-	m	κοτείνω	-	s	-	n	-	-	creative
σεμνός	n	-	m	σεμνός	-	s	-	a	-	-	σεμνός
μαγεμένο	n	-	m	μάγομαι	-	s	-	v	-	-	μαγεμένο
ζήλος	n	-	m	ζήλος	-	s	-	n	-	-	ζήλος
δελεάσει	n	-	-	δελεάω	-	s	-	n	-	-	δελεάσει
αποκτηθούν	n	-	m	ἀποκτηθόω	-	s	-	a	-	-	αποκτηθούν
έξοχος	n	-	m	ἔξοχος	-	s	-	a	-	-	έξοχος
trust	n	-	m		-	s	-	a	-	-	trust
soft	n	-	m		-	s	-	a	-	-	soft
happy	n	-	m		-	s	-	a	-	-	happy
υπέροχος	n	-	m	ὑπέροχος	-	s	-	a	-	-	υπέροχος
σύμφωνος	n	-	m	σύμφωνος	-	s	-	a	-	-	σύμφωνος
συνεργατική	n	-	f	συνεργατικός	-	s	-	a	-	-	συνεργατική
σουρεαλιστικό	n	-	-	σουρεαλιστικός	-	s	-	a	-	-	σουρεαλιστικό
προσπέρασε	n	-	-	προσπεράσσω	-	s	-	a	-	-	προσπέρασε
μνημειώδης	n	-	m	μνημειώδης	-	s	-	a	-	-	μνημειώδης
καταπληκτικά	n	-	n	καταπληκτικός	-	s	-	a	-	-	καταπληκτικά
ζεστός	n	-	m	ζεστός	-	s	-	a	-	-	ζεστός
ευνοϊκός	n	-	m	εὐνοῖκος	-	s	-	a	-	-	ευνοϊκός
ευκαμψία	n	-	f	ευκαμψία	-	s	-	a	-	-	ευκαμψία
επαληθεύσιμα	n	-	n	παληθεύσιμος	-	s	-	a	-	-	επαληθεύσιμα
αφρόκρεμα	n	-	n	ἀφρόκρεμα	-	s	-	n	-	-	αφρόκρεμα
instrumental	n	-	m	διδευκοππέω	-	s	-	n	-	-	instrumental
fun	n	-	f	ἀπό	-	s	-	a	-	-	fun
συνεργατικά	n	-	-	συνεργατικός	-	s	-	a	-	-	συνεργατικά
σιωπηλός	n	-	m	σιωπηλός	-	s	-	a	-	-	σιωπηλός
πνευματώδης	n	-	f	πνευματώδης	-	s	-	a	-	-	πνευματώδης
παθιασμένος	n	-	m	παθιάζω	-	s	-	a	-	-	παθιασμένος
νομίμως	n	-	m	νόμιμος	-	s	-	a	-	-	νομίμως
μαεστρία	n	-	f	μαεστρία	-	s	-	a	-	-	μαεστρία
κλασσικός	n	-	m	κλασσικός	-	s	-	a	-	-	κλασσικός
ευφυία	n	-	f	εὐφυία	-	s	-	a	-	-	ευφυία
ευφράδεια	n	-	f	εὐφράδεια	-	s	-	a	-	-	ευφράδεια
ευκολότερος	n	-	m	εὔκολος	-	s	-	a	-	-	ευκολότερος
ευγνώμων	n	-	f	εὐγνώμων	-	s	-	a	-	-	ευγνώμων
επιπόλαια	n	-	f	ἐπιπόλαιος	-	s	-	a	-	-	επιπόλαια
διαφώτιση	n	-	f	διαφώτισος	-	s	-	a	-	-	διαφώτιση
γλυκός	n	-	m	γλυκός	-	s	-	a	-	-	γλυκός
αστρικός	n	-	f	ἀστρικός	-	s	-	a	-	-	αστρικός
clear	n	-	f		-	s	-	a	-	-	clear
σταθερότερη	n	-	f	σταθερός	-	s	-	a	-	-	σταθερότερη
καραμέλα	n	-	f	καραμέλος	-	s	-	a	-	-	καραμέλα
καλυτέρευση	n	-	f	καλυτερεύω	-	s	-	a	-	-	καλυτέρευση
ικανοποιητικός	n	-	m	ἰκανοποιητικός	-	s	-	a	-	-	ικανοποιητικός
θαρραλέος	n	-	m	θαρραλέος	-	s	-	a	-	-	θαρραλέος
εφαρμόσιμη	n	-	f	ἐφαρμόσιμος	-	s	-	a	-	-	εφαρμόσιμη
ευθύτητα	n	-	f	εὐθύτητος	-	s	-	a	-	-	ευθύτητα
ενεργητικός	n	-	m	ἐνεργητικός	-	s	-	a	-	-	ενεργητικός
εκπληκτικός	n	-	m	ἐκπληκτικός	-	s	-	a	-	-	εκπληκτικός
διακαώς	n	-	m	διακάω	-	s	-	a	-	-	διακαώς
δίεση	n	-	f	δίεισος	-	s	-	a	-	-	δίεση
γοητευτικός	n	-	m	γοητευτικός	-	s	-	a	-	-	γοητευτικός
ανδρείος	n	-	m	ἀνδρεῖος	-	s	-	a	-	-	ανδρείος
ένδοξος	n	-	m	ἔνδοξος	-	s	-	a	-	-	ένδοξος
Έκσταση	n	-	f	Ἔκσασος	-	s	-	n	-	-	Έκσταση
fine	n	-	m		-	s	-	a	-	-	fine
σωτήρας	n	-	m	σωτήρας	-	s	-	a	-	-	σωτήρας
συναφής	n	-	m	συναφής	-	s	-	a	-	-	συναφής
συμπληρωματικός	n	-	m	συμπληρωματικός	-	s	-	a	-	-	συμπληρωματικός
σκούπισμα	n	-	m	κκούπισμα	-	s	-	a	-	-	σκούπισμα
πρωτοποριακός	n	-	m	πρωτοποριακός	-	s	-	a	-	-	πρωτοποριακός
παράστημα	n	-	m	παράστημα	-	s	-	a	-	-	παράστημα
καταφατική	n	-	f	καταφατικός	-	s	-	a	-	-	καταφατική
θαυμαστός	n	-	m	θαυμαστός	-	s	-	a	-	-	θαυμαστός
ευέλικτος	n	-	m	εὐέλικτος	-	s	-	a	-	-	ευέλικτος
επιθυμητός	n	-	m	ἐπιθυμητός	-	s	-	a	-	-	επιθυμητός
ελαστικός	n	-	m	ἐλαστικός	-	s	-	a	-	-	ελαστικός
διορθώνω	n	-	m	διόρθων	-	s	-	a	-	-	διορθώνω
απλούστευση	n	-	f	ἀπλουστεύω	-	s	-	a	-	-	απλούστευση
ανεμιστήρας	n	-	m	ἀνεμιστήρ	-	s	-	a	-	-	ανεμιστήρας
ανίκητος	n	-	m	ἀνίκητος	-	s	-	a	-	-	ανίκητος
αγαπητικός	n	-	m	ἀγαπητικός	-	s	-	a	-	-	αγαπητικός
useful	n	-	m		-	s	-	a	-	-	useful
talent	n	-	m		-	s	-	a	-	-	talent
strong	n	-	m		-	s	-	a	-	-	strong
fast	n	-	m		-	s	-	a	-	-	fast
better	n	-	m		-	s	-	a	-	-	better
ψιλοκομμένο	n	-	m	ψιλοκόμμησος	-	s	-	a	-	-	ψιλοκομμένο
φορητός	n	-	m	φορητός	-	s	-	a	-	-	φορητός
συνεκτικός	n	-	m	συνεκτικός	-	s	-	a	-	-	συνεκτικός
προσελκύονται	n	-	m	προσέλκω	-	s	-	a	-	-	προσελκύονται
προοδευτικός	n	-	m	προοδευτικός	-	s	-	a	-	-	προοδευτικός
πλουσιοπάροχα	n	-	m	πλουσιοπάροχος	-	s	-	a	-	-	πλουσιοπάροχα
οξυδερκής	n	-	m	ὀξυδερκής	-	s	-	a	-	-	οξυδερκής
λεπτότερα	n	-	m	λεπτός	-	s	-	a	-	-	λεπτότερα
ισόρροπη	n	-	f	ἱσόρροπος	-	s	-	a	-	-	ισόρροπη
εξατομικευμένη	n	-	f	ἐξατομικεύω	-	s	-	a	-	-	εξατομικευμένη
δεσποτικός	n	-	m	δεσποτικός	-	s	-	a	-	-	δεσποτικός
ανεμιστήρες	n	-	m	ἀνεμιστήρ	-	s	-	a	-	-	ανεμιστήρες
positive	n	-	m	κοτείνω	-	s	-	a	-	-	positive
gold	n	-	m		-	s	-	a	-	-	gold
faith	n	-	m		-	s	-	a	-	-	faith
υπομονετικά	n	-	m	ὑπομονετικός	-	s	-	a	-	-	υπομονετικά
τρομπετίστας	n	-	m	τρομπέτιστος	-	s	-	a	-	-	τρομπετίστας
ταχύς	n	-	m	ταχύς	-	s	-	a	-	-	ταχύς
προσαρμοστική	n	-	f	προσαρμοστικός	-	s	-	a	-	-	προσαρμοστική
νόστιμα	n	-	m	νόστιμος	-	s	-	a	-	-	νόστιμα
θαυμάζοντας	n	-	m	θαυμάζω	-	s	-	a	-	-	θαυμάζοντας
ηχηρό	n	-	m	ἠχηρός	-	s	-	a	-	-	ηχηρό
ειρηνικός	n	-	m	εἰρηνικός	-	s	-	a	-	-	ειρηνικός
εγωισμός	n	-	m	ἐγωισμός	-	s	-	n	-	-	εγωισμός
διαυγής	n	-	m	διαυγής	-	s	-	a	-	-	διαυγής
βελτιώσετε	n	-	-	βελτιόω	-	s	-	a	-	-	βελτιώσετε
αδέσμευτη	n	-	m	ἀδέσμευτος	-	s	-	a	-	-	αδέσμευτη
έπαινος	n	-	m	ἔπαινος	-	s	-	a	-	-	έπαινος
win	n	-	m	μέτειμι	-	s	-	n	-	-	win
significant	n	-	m	δί-ͅ-	-	s	-	n	-	-	significant
leading	n	-	m	κοτείνω	-	s	-	a	-	-	leading
ethical	n	-	m	κοτείνω	-	s	-	a	-	-	ethical
dynamic	n	-	m	κοτείνω	-	s	-	a	-	-	dynamic
awards	n	-	m		-	s	-	a	-	-	awards
χαιρετώ	n	-	m	χαιρετός	-	s	-	a	-	-	χαιρετώ
φρέσκος	n	-	m	φρέσκος	-	s	-	n	-	-	φρέσκος
ταπεινότητα	n	-	f	ταπεινότης	-	s	-	n	-	-	ταπεινότητα
τέρψη	n	-	m	τέρπη	-	s	-	n	-	-	τέρψη
προστατευτικός	n	-	m	προστατευτικός	-	s	-	a	-	-	προστατευτικός
προσιτός	n	-	m	προσιτός	-	s	-	a	-	-	προσιτός
πολυμήχανος	n	-	m	πολυμήχανος	-	s	-	a	-	-	πολυμήχανος
πειστικός	n	-	m	πειστικός	-	s	-	a	-	-	πειστικός
οικείος	n	-	m	οἰκεῖος	-	s	-	a	-	-	οικείος
μπαμ	-	-	m	ἐμπαμά	-	-	-	a	-	-	μπαμ
μαγικός	n	-	f	μαγικός	-	s	-	a	-	-	μαγικός
κομψός	n	-	m	κομψός	-	s	-	a	-	-	κομψός
θεαματικότητα	n	-	f	θεαματικότης	-	s	-	a	-	-	θεαματικότητα
επιεικής	n	-	m	ἐπιεικής	-	s	-	a	-	-	επιεικής
αναντικατάστατος	n	-	m	ἀναντικατατής	-	s	-	a	-	-	αναντικατάστατος
αληθώς	n	-	f	ἀλάοθερος	-	s	-	v	-	-	αληθώς
αισιόδοξος	n	-	f	αἰσιόδοξος	-	s	-	a	-	-	αισιόδοξος
αδιαφιλονίκητος	n	-	m	ἀδιαφιλονίκητος	-	s	-	a	-	-	αδιαφιλονίκητος
άφθονος	n	-	m	ἄφθονος	-	s	-	a	-	-	άφθονος
ρεαλιστικός	n	-	m	ρεαλιστικός	-	s	-	a	-	-	ρεαλιστικός
προεξέχων	n	-	m	προεξέχω	-	s	-	v	-	-	προεξέχων
παρακείμενος	n	-	m	παράκειμαι	-	s	-	v	-	-	παρακείμενος
λατρεύονται	n	-	-	λατρεύω	-	s	-	v	-	-	λατρεύονται
